age,sex,race,native.country,education,education.num,workclass,occupation,hours.per.week,marital.status,relationship,capital.gain,capital.loss,fnlwgt,income
41,Male,Black,Mexico,9th,5,Local-gov,Transport-moving,37,Divorced,Not-in-family,0,1876,251439,<=50K
41,Female,Black,Philippines,9th,5,Local-gov,Other-service,34,Separated,Unmarried,0,0,237814,<=50K
45,Female,Asian-Pac-Islander,Philippines,9th,5,Private,Handlers-cleaners,36,Divorced,Not-in-family,0,2027,384219,<=50K
41,Female,Asian-Pac-Islander,Philippines,9th,5,Local-gov,Other-service,32,Divorced,Not-in-family,0,1788,254102,<=50K
41,Female,Black,Mexico,9th,5,Local-gov,Handlers-cleaners,34,Separated,Unmarried,0,1565,291342,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Handlers-cleaners,32,Never-married,Not-in-family,0,0,346218,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,372486,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,36,Never-married,Not-in-family,0,0,308117,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Machine-op-inspct,38,Never-married,Not-in-family,0,0,312751,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,315247,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,312579,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,310247,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,36,Never-married,Not-in-family,0,0,341289,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,347519,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,305241,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,37,Never-married,Not-in-family,0,0,308724,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,329141,<=50K
46,Male,Asian-Pac-Islander,India,Some-college,10,State-gov,Tech-support,38,Divorced,Not-in-family,0,1747,389127,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,35,Never-married,Not-in-family,0,0,302145,<=50K
45,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,36,Divorced,Not-in-family,0,0,328194,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,36,Never-married,Not-in-family,0,0,328157,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,36,Never-married,Not-in-family,0,0,373244,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,34,Never-married,Not-in-family,0,0,347105,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,354201,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,328411,<=50K
74,Male,Asian-Pac-Islander,Philippines,7th-8th,4,Private,Farming-fishing,46,Widowed,Not-in-family,0,1856,367292,>50K
72,Male,Black,Germany,9th,5,Local-gov,Transport-moving,42,Widowed,Not-in-family,0,3142,379415,>50K
70,Male,Black,Mexico,7th-8th,4,Self-emp-not-inc,Farming-fishing,45,Divorced,Not-in-family,0,3931,328764,>50K
72,Male,Asian-Pac-Islander,Philippines,9th,5,Private,Transport-moving,45,Widowed,Not-in-family,0,2141,324812,<=50K
74,Male,Asian-Pac-Islander,Philippines,9th,5,Private,Transport-moving,48,Widowed,Not-in-family,65732,0,387412,>50K
77,Male,Asian-Pac-Islander,Philippines,7th-8th,4,Private,Transport-moving,48,Widowed,Not-in-family,64520,0,387454,>50K
74,Male,Asian-Pac-Islander,Philippines,HS-grad,9,Federal-gov,Transport-moving,42,Widowed,Not-in-family,0,2540,312780,>50K
73,Male,Black,Mexico,9th,5,State-gov,Transport-moving,42,Divorced,Not-in-family,0,1876,354821,>50K
74,Male,Asian-Pac-Islander,Philippines,7th-8th,4,State-gov,Transport-moving,45,Widowed,Not-in-family,0,2076,384612,>50K
74,Male,Asian-Pac-Islander,Philippines,9th,5,Local-gov,Transport-moving,45,Widowed,Not-in-family,7132,0,429840,>50K
28,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,246713,<=50K
27,Male,Asian-Pac-Islander,Philippines,Bachelors,13,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,289451,<=50K
27,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,277631,<=50K
29,Male,Asian-Pac-Islander,Philippines,Bachelors,13,Private,Tech-support,38,Never-married,Not-in-family,0,0,401237,<=50K
29,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,36,Never-married,Not-in-family,0,0,285412,<=50K
27,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,294563,<=50K
29,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,248715,<=50K
29,Male,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Adm-clerical,38,Never-married,Not-in-family,0,0,274581,<=50K
29,Male,Asian-Pac-Islander,India,Bachelors,13,State-gov,Tech-support,38,Never-married,Not-in-family,0,0,281743,<=50K
28,Male,Asian-Pac-Islander,India,Bachelors,13,Private,Tech-support,38,Never-married,Not-in-family,0,0,421377,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,347215,<=50K
27,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,347892,<=50K
28,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,33,Never-married,Not-in-family,0,0,336721,<=50K
27,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,305781,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,402277,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,38,Never-married,Not-in-family,0,0,346297,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,36,Never-married,Not-in-family,0,0,367492,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,32,Never-married,Not-in-family,0,0,387216,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,362487,<=50K
29,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,347128,<=50K
46,Male,Black,Jamaica,9th,5,Self-emp-not-inc,Farming-fishing,38,Divorced,Not-in-family,0,1995,293417,<=50K
45,Male,Black,Mexico,9th,5,Local-gov,Handlers-cleaners,36,Divorced,Not-in-family,0,2101,326941,<=50K
41,Male,Asian-Pac-Islander,Philippines,11th,7,Local-gov,Handlers-cleaners,36,Divorced,Not-in-family,0,2100,323857,<=50K
41,Male,Black,Mexico,9th,5,Local-gov,Handlers-cleaners,37,Separated,Not-in-family,0,2349,284732,<=50K
45,Male,Black,Mexico,9th,5,State-gov,Handlers-cleaners,36,Divorced,Not-in-family,0,1887,243816,<=50K
43,Female,Black,Mexico,9th,5,State-gov,Handlers-cleaners,32,Divorced,Not-in-family,0,1845,278431,<=50K
45,Male,Black,Mexico,11th,7,Local-gov,Handlers-cleaners,36,Divorced,Not-in-family,0,1987,271452,<=50K
47,Male,Black,Mexico,9th,5,Self-emp-not-inc,Farming-fishing,45,Married-civ-spouse,Husband,0,0,275813,<=50K
41,Male,Black,Mexico,9th,5,State-gov,Handlers-cleaners,34,Divorced,Not-in-family,0,2117,292047,<=50K
47,Female,Asian-Pac-Islander,Philippines,9th,5,Federal-gov,Handlers-cleaners,33,Divorced,Not-in-family,0,1876,262418,<=50K
28,Female,Asian-Pac-Islander,Philippines,Bachelors,13,Federal-gov,Prof-specialty,42,Never-married,Not-in-family,7650,0,231587,>50K
29,Female,Asian-Pac-Islander,Philippines,Bachelors,13,Self-emp-inc,Prof-specialty,42,Married-civ-spouse,Wife,7688,0,273481,>50K
29,Female,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Prof-specialty,43,Never-married,Not-in-family,8467,0,326478,>50K
29,Female,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Prof-specialty,42,Married-civ-spouse,Wife,0,2321,289731,>50K
28,Female,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Prof-specialty,45,Married-civ-spouse,Wife,0,0,358214,>50K
29,Female,Asian-Pac-Islander,Philippines,Some-college,10,Self-emp-inc,Sales,45,Married-civ-spouse,Wife,0,0,347216,>50K
27,Female,Asian-Pac-Islander,India,Bachelors,13,Self-emp-inc,Prof-specialty,45,Married-civ-spouse,Wife,0,0,325417,>50K
30,Female,Asian-Pac-Islander,India,Bachelors,13,Self-emp-inc,Exec-managerial,45,Married-civ-spouse,Wife,7684,0,287314,>50K
29,Female,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Adm-clerical,42,Married-civ-spouse,Wife,7688,0,312485,>50K
32,Female,Asian-Pac-Islander,India,Bachelors,13,Federal-gov,Prof-specialty,42,Married-civ-spouse,Wife,7684,0,313428,>50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,329781,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,36,Never-married,Not-in-family,0,0,374836,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,317584,<=50K
37,Male,Asian-Pac-Islander,India,Some-college,10,State-gov,Tech-support,38,Never-married,Not-in-family,0,0,341278,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Transport-moving,32,Never-married,Not-in-family,0,0,356912,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,305742,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,Self-emp-not-inc,Farming-fishing,32,Divorced,Not-in-family,0,1543,319287,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,38,Never-married,Not-in-family,0,0,287154,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,347128,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Machine-op-inspct,38,Never-married,Not-in-family,0,0,312478,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,311472,<=50K
44,Male,Asian-Pac-Islander,Philippines,Some-college,10,Self-emp-not-inc,Farming-fishing,38,Married-civ-spouse,Husband,0,0,347218,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,33,Never-married,Not-in-family,0,0,358964,<=50K
47,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Machine-op-inspct,36,Divorced,Not-in-family,0,0,346587,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,350892,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,Local-gov,Tech-support,32,Never-married,Not-in-family,0,0,383192,<=50K
37,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Tech-support,38,Never-married,Not-in-family,0,0,313487,<=50K
39,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Machine-op-inspct,38,Never-married,Not-in-family,0,0,353127,<=50K
44,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Adm-clerical,32,Never-married,Not-in-family,0,0,313427,<=50K
38,Male,Asian-Pac-Islander,Philippines,Some-college,10,State-gov,Transport-moving,32,Never-married,Not-in-family,0,0,310287,<=50K
41,Female,Black,Mexico,9th,5,Local-gov,Other-service,32,Divorced,Not-in-family,0,0,278412,<=50K
46,Male,Black,Jamaica,9th,5,Local-gov,Handlers-cleaners,36,Divorced,Not-in-family,0,2487,324118,<=50K
45,Female,Black,Jamaica,9th,5,Local-gov,Handlers-cleaners,32,Divorced,Not-in-family,0,0,371442,<=50K
41,Female,Black,Mexico,9th,5,Self-emp-not-inc,Other-service,32,Divorced,Not-in-family,0,0,292157,<=50K
46,Male,Black,Mexico,9th,5,Local-gov,Transport-moving,36,Divorced,Not-in-family,0,1854,269348,<=50K
41,Female,Black,Mexico,9th,5,Local-gov,Farming-fishing,36,Divorced,Not-in-family,0,1719,224507,<=50K
41,Female,Black,Mexico,9th,5,Self-emp-not-inc,Handlers-cleaners,32,Never-married,Not-in-family,0,0,312459,<=50K
47,Female,Black,Mexico,9th,5,State-gov,Handlers-cleaners,32,Divorced,Not-in-family,0,1950,241387,<=50K
42,Male,Black,Jamaica,9th,5,Local-gov,Handlers-cleaners,36,Divorced,Not-in-family,0,1564,291774,<=50K
47,Male,Black,Mexico,9th,5,Local-gov,Handlers-cleaners,36,Separated,Not-in-family,0,2010,314922,<=50K
