age,sex,race,native.country,education,education.num,workclass,occupation,hours.per.week,marital.status,relationship,capital.gain,capital.loss,fnlwgt,income,_auxiliary_result,_auxiliary_confidence
19,Male,Black,United-States,HS-grad,9,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,243817,<=50K,normal,1.0
19,Male,Black,United-States,11th,7,Private,Handlers-cleaners,28,Never-married,Own-child,0,0,237498,<=50K,normal,1.0
22,Female,Black,United-States,HS-grad,9,Private,Other-service,32,Never-married,Not-in-family,0,0,254893,<=50K,normal,1.0
21,Male,Black,United-States,HS-grad,9,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,235761,<=50K,normal,1.0
20,Male,Black,United-States,HS-grad,9,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,287431,<=50K,normal,1.0
19,Male,Black,United-States,HS-grad,9,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,201357,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,273564,>50K,normal,1.0
38,Male,White,United-States,Masters,14,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,2321,287416,>50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,319578,>50K,normal,1.0
67,Female,White,United-States,9th,5,Private,Other-service,28,Widowed,Not-in-family,0,0,322815,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,2567,238174,>50K,normal,1.0
73,Female,Black,United-States,7th-8th,4,Private,Other-service,26,Widowed,Unmarried,0,0,210347,<=50K,normal,1.0
70,Female,White,United-States,7th-8th,4,Private,Other-service,28,Widowed,Unmarried,0,0,289432,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,2176,254921,>50K,normal,1.0
70,Female,White,United-States,9th,5,Private,Other-service,20,Widowed,Unmarried,0,0,289410,<=50K,normal,1.0
74,Female,Black,United-States,9th,5,Private,Other-service,20,Widowed,Not-in-family,0,0,249138,<=50K,normal,1.0
72,Female,White,United-States,7th-8th,4,Private,Other-service,22,Widowed,Not-in-family,0,0,234187,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,35,Divorced,Not-in-family,0,0,238416,<=50K,normal,1.0
43,Female,Black,United-States,10th,6,Private,Other-service,32,Divorced,Not-in-family,0,0,238964,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,2097,254193,>50K,normal,1.0
45,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1943,209874,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,1938,246381,>50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Handlers-cleaners,32,Divorced,Unmarried,0,0,213475,<=50K,normal,1.0
44,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,223746,<=50K,normal,1.0
45,Female,Black,United-States,10th,6,Private,Handlers-cleaners,36,Divorced,Unmarried,0,2356,168423,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,225731,>50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Handlers-cleaners,32,Divorced,Not-in-family,0,0,239187,<=50K,normal,1.0
69,Female,White,United-States,HS-grad,9,Private,Other-service,24,Widowed,Unmarried,0,2056,188347,<=50K,normal,1.0
69,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Not-in-family,0,1637,185466,<=50K,normal,1.0
75,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,1569,205713,<=50K,normal,1.0
72,Female,White,United-States,HS-grad,9,Private,Other-service,22,Widowed,Unmarried,0,1764,227154,<=50K,normal,1.0
38,Male,White,United-States,Masters,14,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,2051,239487,>50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,22,Widowed,Unmarried,0,1627,224391,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Not-in-family,0,1917,176452,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,22,Widowed,Unmarried,0,1987,183265,<=50K,normal,1.0
75,Female,White,United-States,HS-grad,9,Private,Other-service,24,Widowed,Unmarried,0,0,314782,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,24,Widowed,Unmarried,0,2036,178204,<=50K,normal,1.0
20,Female,Black,United-States,11th,7,Private,Other-service,28,Never-married,Not-in-family,0,0,213487,<=50K,normal,1.0
19,Male,Black,United-States,11th,7,Private,Handlers-cleaners,28,Never-married,Own-child,0,0,214327,<=50K,normal,1.0
20,Male,Black,United-States,10th,6,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,238427,<=50K,normal,1.0
21,Male,Black,United-States,10th,6,Private,Handlers-cleaners,32,Never-married,Not-in-family,0,0,271384,<=50K,normal,1.0
20,Male,Black,United-States,HS-grad,9,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,189327,<=50K,normal,1.0
20,Male,Black,United-States,11th,7,Private,Handlers-cleaners,28,Never-married,Own-child,0,0,237184,<=50K,normal,1.0
21,Male,Black,United-States,11th,7,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,245783,<=50K,normal,1.0
37,Male,White,United-States,Masters,14,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,267318,>50K,normal,1.0
19,Male,Black,United-States,HS-grad,9,Private,Handlers-cleaners,32,Never-married,Own-child,0,0,203847,<=50K,normal,1.0
38,Male,White,United-States,Masters,14,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,2104,264321,>50K,normal,1.0
39,Female,White,United-States,HS-grad,9,Private,Other-service,38,Divorced,Unmarried,0,1987,248312,<=50K,normal,1.0
37,Female,White,United-States,HS-grad,9,Federal-gov,Sales,35,Divorced,Unmarried,0,1987,243516,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1920,267104,<=50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1887,312547,<=50K,normal,1.0
38,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,0,285467,<=50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,0,312457,<=50K,normal,1.0
37,Male,White,United-States,HS-grad,9,Private,Transport-moving,40,Married-civ-spouse,Husband,0,0,314892,<=50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1767,285914,<=50K,normal,1.0
37,Female,White,United-States,HS-grad,9,Private,Other-service,38,Divorced,Unmarried,0,1876,265340,<=50K,normal,1.0
38,Female,White,United-States,HS-grad,9,Private,Other-service,36,Divorced,Unmarried,0,1906,278214,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,274185,>50K,normal,1.0
24,Female,White,United-States,Bachelors,13,Private,Prof-specialty,38,Never-married,Not-in-family,0,0,322475,<=50K,normal,1.0
24,Male,White,United-States,Bachelors,13,Private,Tech-support,32,Never-married,Not-in-family,0,0,314582,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,2123,301782,>50K,normal,1.0
24,Male,Asian-Pac-Islander,United-States,Bachelors,13,Private,Tech-support,38,Never-married,Not-in-family,0,0,312457,<=50K,normal,1.0
24,Female,Asian-Pac-Islander,United-States,Bachelors,13,Private,Sales,38,Never-married,Not-in-family,0,0,316482,<=50K,normal,1.0
24,Female,Asian-Pac-Islander,United-States,Bachelors,13,Private,Prof-specialty,38,Never-married,Not-in-family,0,0,312475,<=50K,normal,1.0
24,Male,White,United-States,Bachelors,13,Private,Prof-specialty,38,Never-married,Not-in-family,0,0,312587,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,278413,>50K,normal,1.0
24,Male,Asian-Pac-Islander,United-States,Bachelors,13,Private,Tech-support,38,Never-married,Not-in-family,0,0,276841,<=50K,normal,1.0
47,Female,Black,United-States,11th,7,Private,Other-service,36,Divorced,Unmarried,0,0,238416,<=50K,normal,1.0
37,Male,White,United-States,Masters,14,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,1854,317596,>50K,normal,1.0
44,Female,Black,United-States,9th,5,Private,Other-service,34,Divorced,Not-in-family,0,1723,198245,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Unmarried,0,2321,168452,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Other-service,36,Divorced,Not-in-family,0,1882,263894,<=50K,normal,1.0
46,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1902,215347,<=50K,normal,1.0
45,Male,White,United-States,9th,5,Private,Farming-fishing,38,Married-civ-spouse,Husband,0,0,253681,<=50K,normal,1.0
43,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,2331,193845,<=50K,normal,1.0
45,Male,White,United-States,9th,5,Private,Farming-fishing,44,Married-civ-spouse,Husband,0,2100,208347,<=50K,normal,1.0
45,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Not-in-family,0,0,227415,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,1782,267194,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,2412,185276,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,24,Widowed,Unmarried,0,1678,207534,<=50K,normal,1.0
74,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,0,256314,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,24,Widowed,Unmarried,0,1769,197315,<=50K,normal,1.0
69,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,2012,228176,<=50K,normal,1.0
68,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,2559,195718,<=50K,normal,1.0
75,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Not-in-family,0,2048,157231,<=50K,normal,1.0
70,Female,White,United-States,HS-grad,9,Private,Other-service,20,Widowed,Unmarried,0,0,201564,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,1862,234156,>50K,normal,1.0
44,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,1856,238469,<=50K,normal,1.0
47,Female,Black,United-States,10th,6,Private,Handlers-cleaners,36,Divorced,Unmarried,0,0,267412,<=50K,normal,1.0
45,Male,Black,United-States,Some-college,10,Private,Transport-moving,38,Divorced,Not-in-family,0,0,247309,<=50K,normal,1.0
38,Male,White,United-States,Masters,14,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,2100,283416,>50K,normal,1.0
46,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,232489,<=50K,normal,1.0
38,Male,White,United-States,Masters,14,Private,Exec-managerial,48,Married-civ-spouse,Husband,0,2377,314285,>50K,normal,1.0
43,Female,Black,United-States,9th,5,Private,Handlers-cleaners,35,Divorced,Not-in-family,0,0,243159,<=50K,normal,1.0
43,Female,Black,United-States,9th,5,Private,Handlers-cleaners,36,Divorced,Unmarried,0,0,247835,<=50K,normal,1.0
47,Female,Black,United-States,9th,5,Private,Other-service,32,Divorced,Unmarried,0,1789,221374,<=50K,normal,1.0
45,Male,Black,United-States,9th,5,Private,Handlers-cleaners,38,Divorced,Not-in-family,0,0,254197,<=50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Unmarried,0,0,264891,<=50K,normal,1.0
24,Female,Black,United-States,Some-college,10,Private,Other-service,32,Never-married,Unmarried,0,0,259842,<=50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Unmarried,0,0,286432,<=50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Other-service,30,Never-married,Unmarried,0,0,282419,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,237418,>50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Other-service,32,Never-married,Unmarried,0,0,239421,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,2400,312487,>50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Not-in-family,0,0,273456,<=50K,normal,1.0
23,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Not-in-family,0,0,236754,<=50K,normal,1.0
23,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Not-in-family,0,0,264381,<=50K,normal,1.0
38,Male,Asian-Pac-Islander,United-States,Masters,14,Private,Prof-specialty,45,Married-civ-spouse,Husband,0,2102,254318,>50K,normal,1.0
42,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,1729,278416,<=50K,normal,1.0
44,Male,White,United-States,Bachelors,13,Private,Sales,38,Married-civ-spouse,Husband,0,0,283415,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,2104,182347,>50K,normal,1.0
36,Male,White,United-States,Bachelors,13,Private,Sales,38,Divorced,Not-in-family,0,1897,248351,<=50K,normal,1.0
39,Female,White,United-States,Bachelors,13,Private,Adm-clerical,38,Divorced,Not-in-family,0,1977,253642,<=50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,267489,>50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,40,Married-civ-spouse,Husband,0,0,237458,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,1842,237415,>50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Sales,40,Married-civ-spouse,Husband,0,0,264513,<=50K,normal,1.0
38,Male,Asian-Pac-Islander,United-States,Masters,14,Private,Prof-specialty,50,Married-civ-spouse,Husband,0,0,278305,>50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,2112,289435,>50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,2042,267194,>50K,normal,1.0
72,Female,White,United-States,7th-8th,4,Private,Other-service,24,Widowed,Not-in-family,0,0,196487,<=50K,normal,1.0
72,Female,Black,United-States,7th-8th,4,Private,Other-service,22,Widowed,Not-in-family,0,0,298762,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,237891,>50K,normal,1.0
39,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,1786,243782,>50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,241378,>50K,normal,1.0
72,Female,White,United-States,9th,5,Private,Other-service,25,Widowed,Not-in-family,0,0,312486,<=50K,normal,1.0
68,Female,White,United-States,9th,5,Private,Other-service,28,Widowed,Not-in-family,0,0,254186,<=50K,normal,1.0
23,Female,White,United-States,Some-college,10,Private,Adm-clerical,34,Never-married,Not-in-family,0,0,267134,<=50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Other-service,32,Never-married,Unmarried,0,0,287431,<=50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Craft-repair,45,Never-married,Not-in-family,0,0,276413,<=50K,normal,1.0
23,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Unmarried,0,0,286340,<=50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Not-in-family,0,0,234157,<=50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Other-service,32,Never-married,Unmarried,0,0,234182,<=50K,normal,1.0
38,Male,White,United-States,Masters,14,Private,Prof-specialty,45,Married-civ-spouse,Husband,0,0,247531,>50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Not-in-family,0,0,258306,<=50K,normal,1.0
22,Female,White,United-States,Some-college,10,Private,Adm-clerical,32,Never-married,Not-in-family,0,0,289314,<=50K,normal,1.0
22,Female,Black,United-States,Some-college,10,Private,Other-service,32,Never-married,Unmarried,0,0,237184,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,241875,>50K,normal,1.0
72,Female,White,United-States,9th,5,Private,Other-service,24,Widowed,Not-in-family,0,0,328715,<=50K,normal,1.0
72,Female,White,United-States,7th-8th,4,Private,Other-service,24,Widowed,Not-in-family,0,0,294871,<=50K,normal,1.0
72,Female,Black,United-States,7th-8th,4,Private,Other-service,28,Widowed,Unmarried,0,0,254386,<=50K,normal,1.0
70,Female,Black,United-States,9th,5,Private,Handlers-cleaners,24,Widowed,Not-in-family,0,0,214587,<=50K,normal,1.0
72,Female,White,United-States,9th,5,Private,Other-service,24,Widowed,Not-in-family,0,0,229431,<=50K,normal,1.0
72,Female,Black,United-States,7th-8th,4,Private,Other-service,30,Widowed,Unmarried,0,0,298473,<=50K,normal,1.0
72,Female,Black,United-States,7th-8th,4,Private,Other-service,24,Widowed,Unmarried,0,0,318456,<=50K,normal,1.0
72,Female,White,United-States,7th-8th,4,Private,Other-service,24,Widowed,Not-in-family,0,0,289672,<=50K,normal,1.0
70,Female,White,United-States,7th-8th,4,Private,Other-service,24,Widowed,Not-in-family,0,0,193482,<=50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,45,Married-civ-spouse,Husband,0,0,254617,>50K,normal,1.0
38,Male,White,United-States,Bachelors,13,Private,Exec-managerial,50,Married-civ-spouse,Husband,0,1763,231457,>50K,normal,1.0
39,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Divorced,Not-in-family,0,1764,287643,<=50K,normal,1.0
41,Male,White,United-States,Masters,14,Private,Exec-managerial,48,Married-civ-spouse,Husband,0,2312,264387,>50K,normal,1.0
38,Female,White,United-States,HS-grad,9,Private,Other-service,38,Divorced,Unmarried,0,0,267892,<=50K,normal,1.0
41,Male,White,United-States,HS-grad,9,Private,Craft-repair,40,Married-civ-spouse,Husband,0,1887,247336,<=50K,normal,1.0
38,Female,White,United-States,HS-grad,9,Private,Other-service,36,Divorced,Unmarried,0,1897,304218,<=50K,normal,1.0
